VENDOR_KEY,RETAILER_KEY,ITEM_KEY,STORE_KEY,PERIOD_KEY,MODULAR_KEY,REQUEST_DATE,STORE_SPECIFIC_RETAIL,POS_SALES,POS_QTY,POS_COST,MAX_SHELF_QTY,GROSS_SHIP_QTY,GROSS_SHIP_RETAIL,NET_SHIP_QTY,NET_SHIP_RETAIL,AVG_TRAITED_STORE_ITEM_COMB,AVG_VALID_STORE_ITEM_COMB,AVG_STR_DD_RATE_OF_SALE,AVG_IN_STOCK,AVG_REPL_IN_STOCK,HIST_ON_HAND_QTY,SI_MUMD_QTY,SI_TOTAL_MUMD,NUM_OF_BASKET_OCCURENCES,BASKET_SCAN_COUNT,BASKET_SALES,BASKET_GM,REPLENISHEDFLAG
308,1010,1538331,3853,20170114,5285,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,3872,20170114,4992,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,3893,20170114,4790,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,223,638.66,638.66,1
308,1010,1538331,3897,20170114,5499,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,38,83.01,83.01,1
308,1010,1538331,4063,20170114,5566,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4201,20170114,5569,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,40,166.42,166.42,1
308,1010,1538331,4218,20170114,1,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4226,20170114,4854,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4230,20170114,4992,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4231,20170114,4790,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,67,208.58,208.58,1
308,1010,1538331,4232,20170114,5295,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4235,20170114,5286,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,20,92.17,92.17,1
308,1010,1538331,4250,20170114,5495,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4256,20170114,5007,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4257,20170114,4991,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,74,253.4,253.4,1
308,1010,1538331,4259,20170114,4877,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,5,16.77,16.77,1
308,1010,1538331,4273,20170114,5006,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,68,285.09,285.09,1
308,1010,1538331,4277,20170114,5285,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,46,168.55,168.55,1
308,1010,1538331,4283,20170114,4857,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4284,20170114,5428,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4350,20170114,4853,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,5,23.88,23.88,1
308,1010,1538331,4358,20170114,5247,2017-02-16,,10.26,3,,0,0,0,-1,-3.42,0,0,,0,0,0,0,0,3,40,193.81,193.81,1
308,1010,1538331,4366,20170114,3360,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4377,20170114,5012,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4383,20170114,5137,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,6,55.71,55.71,1
308,1010,1538331,4384,20170114,4918,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4389,20170114,5295,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,78,339.81,339.81,1
308,1010,1538331,4395,20170114,4853,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,18,80.04,80.04,1
308,1010,1538331,4399,20170114,4992,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,59,217.1,217.1,1
308,1010,1538331,4405,20170114,5463,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,10,18.48,18.48,1
308,1010,1538331,4420,20170114,4923,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,8,35.25,35.25,1
308,1010,1538331,4427,20170114,5119,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4451,20170114,4996,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4459,20170114,4868,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,118,362.15,362.15,1
308,1010,1538331,4461,20170114,4879,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4487,20170114,4991,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,32,57.53,57.53,1
308,1010,1538331,4497,20170114,4827,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4506,20170114,4682,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,104,442.39,442.39,1
308,1010,1538331,4511,20170114,5288,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4531,20170114,5136,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4558,20170114,5501,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,13,64.92,64.92,1
308,1010,1538331,4581,20170114,5012,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4594,20170114,4992,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4612,20170114,4907,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4615,20170114,5494,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4616,20170114,5010,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4631,20170114,4859,2017-02-16,,10.26,3,,0,0,0,0,0,0,0,,0,0,0,0,0,3,76,226.86,226.86,1
308,1010,1538331,4664,20170114,5010,2017-02-16,,10.26,3,,0,0,0,0,0,0,0,,0,0,0,0,0,3,83,240.94,240.94,1
308,1010,1538331,4682,20170114,5010,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,4696,20170114,4828,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,46,163.3,163.3,1
308,1010,1538331,4697,20170114,4922,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,21,60.23,60.23,1
308,1010,1538331,5022,20170114,4974,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,19,69.3,69.3,1
308,1010,1538331,5035,20170114,5012,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,8,92.48,92.48,1
308,1010,1538331,5038,20170114,5007,2017-02-16,,10.26,3,,0,0,0,0,0,0,0,,0,0,0,0,0,3,138,363.37,363.37,1
308,1010,1538331,5039,20170114,4829,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5054,20170114,5006,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,29,95.1,95.1,1
308,1010,1538331,5056,20170114,4918,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5069,20170114,4921,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5080,20170114,5505,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,45,168.14,168.14,1
308,1010,1538331,5085,20170114,5286,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5087,20170114,5488,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5088,20170114,5301,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,44,167.94,167.94,1
308,1010,1538331,5090,20170114,5303,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,80,249.74,249.74,1
308,1010,1538331,5096,20170114,5302,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,17,22.3,22.3,1
308,1010,1538331,5107,20170114,4728,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,10,20.26,20.26,1
308,1010,1538331,5108,20170114,1,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5113,20170114,5123,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,105,346.23,346.23,1
308,1010,1538331,5115,20170114,4998,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,32,104.89,104.89,1
308,1010,1538331,5116,20170114,5307,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5119,20170114,3675,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5123,20170114,5012,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5129,20170114,4713,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,24,148.46,148.46,1
308,1010,1538331,5133,20170114,5002,2017-02-16,,10.26,3,,0,0,0,0,0,0,0,,0,0,0,0,0,3,140,366.72,366.72,1
308,1010,1538331,5136,20170114,5270,2017-02-16,,13.68,4,,0,0,0,0,0,0,0,,0,0,0,0,0,4,144,513.57,513.57,1
308,1010,1538331,5156,20170114,5442,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5165,20170114,5282,2017-02-16,,16.26,5,,0,0,0,0,0,0,0,,0,0,0,2,0.84,9,98,277.1,277.1,1
308,1010,1538331,5175,20170114,5285,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5177,20170114,5124,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5178,20170114,5275,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5184,20170114,5012,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,29,154.26,154.26,1
308,1010,1538331,5195,20170114,4987,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,32,192.49,192.49,1
308,1010,1538331,5203,20170114,4992,2017-02-16,,10.26,3,,0,0,0,0,0,0,0,,0,0,0,0,0,3,45,152.59,152.59,1
308,1010,1538331,5227,20170114,4868,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5241,20170114,5251,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5263,20170114,5252,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5264,20170114,5127,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5270,20170114,5479,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5273,20170114,5253,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,13,16.42,16.42,1
308,1010,1538331,5286,20170114,3522,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5292,20170114,5144,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5299,20170114,5447,2017-02-16,,10.26,3,,0,0,0,0,0,0,0,,0,0,0,0,0,3,79,311.99,311.99,1
308,1010,1538331,5304,20170114,3876,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5312,20170114,5256,2017-02-16,,17.1,5,,0,0,0,0,0,0,0,,0,0,0,0,0,5,116,447.88,447.88,1
308,1010,1538331,5342,20170114,5654,2017-02-16,,10.26,3,,0,0,0,0,0,0,0,,0,0,0,0,0,3,17,69.6,69.6,1
308,1010,1538331,5345,20170114,4853,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5348,20170114,4855,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5349,20170114,3876,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5359,20170114,5488,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5360,20170114,4998,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,25,126.13,126.13,1
308,1010,1538331,5370,20170114,5482,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5373,20170114,5471,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5381,20170114,4916,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,27,165.09,165.09,1
308,1010,1538331,5385,20170114,5283,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,83,469.86,469.86,1
308,1010,1538331,5420,20170114,5449,2017-02-16,,17.1,5,,0,0,0,0,0,0,0,,0,0,0,0,0,5,107,373.92,373.92,1
308,1010,1538331,5430,20170114,5577,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,66,343.4,343.4,1
308,1010,1538331,5435,20170114,4903,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5447,20170114,5451,2017-02-16,,10.26,3,,0,0,0,0,0,0,0,,0,0,0,0,0,3,28,91.2,91.2,1
308,1010,1538331,5469,20170114,5288,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5471,20170114,5283,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,54,132.6,132.6,1
308,1010,1538331,5477,20170114,5480,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,23,85.8,85.8,1
308,1010,1538331,5480,20170114,5007,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5605,20170114,4473,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5612,20170114,5453,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5647,20170114,4492,2017-02-16,,10.26,3,,0,0,0,0,0,0,0,,0,0,0,0,0,3,28,128.43,128.43,1
308,1010,1538331,5664,20170114,4784,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,7,22.27,22.27,1
308,1010,1538331,5675,20170114,4685,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5709,20170114,4998,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,23,78.1,78.1,1
308,1010,1538331,5735,20170114,4868,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5768,20170114,4924,2017-02-16,,17.1,5,,0,0,0,0,0,0,0,,0,0,0,0,0,5,32,116.49,116.49,1
308,1010,1538331,5779,20170114,5483,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5823,20170114,5632,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,8,36.83,36.83,1
308,1010,1538331,5846,20170114,3568,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5848,20170114,5463,2017-02-16,,10.26,3,,0,0,0,0,0,0,0,,0,0,0,0,0,3,28,101.71,101.71,1
308,1010,1538331,5867,20170114,4739,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5884,20170114,4861,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,2,6.84,6.84,1
308,1010,1538331,5911,20170114,4737,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5981,20170114,4175,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,5990,20170114,3579,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,7,26.02,26.02,1
308,1010,1538331,5992,20170114,5295,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,528722,20170114,4517,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,530151,20170114,5485,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,43,110.49,110.49,1
308,1010,1538331,530154,20170114,5280,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,530934,20170114,5475,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,3,25.27,25.27,1
308,1010,1538331,531990,20170114,3579,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,534710,20170114,4898,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,11,50.35,50.35,1
308,1010,1538331,534718,20170114,5278,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,534719,20170114,4881,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,7,128,248.39,248.39,1
308,1010,1538331,534720,20170114,5293,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,9,54.72,54.72,1
308,1010,1538331,540653,20170114,3521,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,21,55,55,1
308,1010,1538331,540899,20170114,3831,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,541036,20170114,5487,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,541037,20170114,5489,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,541271,20170114,4494,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,541651,20170114,4531,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,541827,20170114,4542,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,542271,20170114,5436,2017-02-16,,13.68,4,,0,0,0,0,0,0,0,,0,0,0,0,0,4,209,618.1,618.1,1
308,1010,1538331,542275,20170114,3579,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,542277,20170114,3521,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,547254,20170114,5012,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,547255,20170114,4909,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,114,636.84,636.84,1
308,1010,1538331,547256,20170114,4496,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,28,130.16,130.16,1
308,1010,1538331,547261,20170114,3579,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,3,8.81,8.81,1
308,1010,1538331,563818,20170114,3521,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,563995,20170114,5138,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,564128,20170114,3931,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,564202,20170114,3410,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,564371,20170114,5302,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,24,86.73,86.73,1
308,1010,1538331,564373,20170114,5475,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,12,43.67,43.67,1
308,1010,1538331,564377,20170114,4690,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,564378,20170114,4839,2017-02-16,,13.68,4,,0,0,0,0,0,0,0,,0,0,0,0,0,4,117,572.39,572.39,1
308,1010,1538331,565266,20170114,4637,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,565486,20170114,3521,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,1001106,20170114,4771,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,1001199,20170114,4685,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,1001280,20170114,4964,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,56,150.34,150.34,1
308,1010,1538331,1001287,20170114,3517,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,8,29.12,29.12,1
308,1010,1538331,1001310,20170114,4512,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,17,45.1,45.1,1
308,1010,1538331,1001311,20170114,4729,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,1001328,20170114,3599,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,1002643,20170114,4869,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,4,7.32,7.32,1
308,1010,1538331,1002644,20170114,4836,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,27,119.47,119.47,1
308,1010,1538331,1002676,20170114,3586,2017-02-16,,10.26,3,,0,0,0,0,0,0,0,,0,0,0,0,0,3,14,52.46,52.46,1
308,1010,1538331,1002696,20170114,5291,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,1002697,20170114,5007,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,1002698,20170114,5432,2017-02-16,,13.68,4,,0,0,0,0,0,0,0,,0,0,0,0,0,4,95,370.53,370.53,1
