date_yyyymm,date_rolling_txn_yymm,parentchannel_id,retailer_id,dept_id,majorcat_id,category_id,parentbrand_id,income_bucket,ethnicity_id,age_generation,state_id,item_units,item_dollars,version_data,version_feed,panel_cohort
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,indeterminate,low,2,genx,MD,0.887,4.868,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,indeterminate,low,4,boomers,MA,1.653,3.29,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,indeterminate,low,4,millennials,PA,2.354,3.036,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,indeterminate,mid,1,millennials,PA,0.509,1.573,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,indeterminate,mid,4,genx,CT,0.404,0.805,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,indeterminate,mid,4,genx,DE,0.266,0.526,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,indeterminate,mid,4,genx,MA,0.469,1.871,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,indeterminate,mid,4,genx,RI,1.068,4.796,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,indeterminate,mid,4,genx,VA,0.444,1.458,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,indeterminate,mid,4,millennials,NY,0.992,1.974,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,indeterminate,mid,4,millennials,PA,1.2,2.147,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,indeterminate,mid,4,millennials,RI,0.258,1.158,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,kates_homemade_butter,low,5,genx,NY,0.22,1.097,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,kellers,high,4,genx,PA,0.503,0.508,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,kerrygold,high,1,genx,MD,0.412,1.438,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,kerrygold,high,4,boomers,MD,4.673,19.578,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,kerrygold,high,4,boomers,ME,1.913,6.104,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,kerrygold,high,4,boomers,NY,1.828,5.465,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,kerrygold,high,4,genx,NC,0.291,1.017,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,kerrygold,high,4,genx,NY,2.68,8.013,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,kerrygold,high,4,genx,VA,1.425,4.612,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,kerrygold,high,4,millennials,MA,2.847,8.512,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,kerrygold,high,4,millennials,NY,0.439,1.314,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,kerrygold,low,4,boomers,VA,2.516,8.782,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,kerrygold,mid,1,genx,NJ,0.455,1.634,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,kerrygold,mid,1,millennials,CT,0.862,2.579,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,kerrygold,mid,4,genx,MA,0.266,0.795,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,kerrygold,mid,4,genx,NC,0.324,1.132,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,kerrygold,mid,4,genx,VT,0.992,3.264,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,kerrygold,mid,4,millennials,MD,0.765,2.338,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,kerrygold,mid,4,millennials,NY,0.434,1.297,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,1,genx,NY,2.202,5.483,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,1,millennials,NY,0.662,3.303,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,2,boomers,PA,2.608,8.32,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,2,boomers,SC,14.418,63.294,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,2,genx,MD,1.839,10.098,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,2,genx,NY,0.718,1.788,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,2,genx,PA,2.049,8.585,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,2,genx,VA,2.838,13.593,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,3,genx,NY,9.028,27.359,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,3,genx,PA,2.139,8.534,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,3,millennials,NJ,2.255,11.252,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,boomers,CT,1.913,7.634,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,boomers,MD,29.667,119.898,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,boomers,NC,29.691,167.323,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,boomers,NY,22.686,92.537,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,boomers,PA,69.905,267.512,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,boomers,SC,5.544,30.99,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,boomers,VA,11.81,46.343,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,genx,CT,0.291,1.396,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,genx,MA,2.314,8.627,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,genx,MD,7.614,38.36,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,genx,MI,0.285,1.392,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,genx,NC,2.456,10.108,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,genx,NJ,2.956,9.294,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,genx,NY,10.996,36.775,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,genx,PA,22.601,78.949,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,genx,VA,9.573,40.577,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,genx,WV,2.097,13.244,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,millennials,CT,0.798,2.393,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,millennials,MA,0.817,3.178,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,millennials,MD,0.381,0.948,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,millennials,NY,2.903,10.506,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,millennials,PA,4.078,13.821,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,millennials,TX,1.07,3.199,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,4,millennials,VA,0.672,2.169,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,5,genx,DE,0.513,1.637,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,high,5,genx,VA,0.359,1.936,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,1,genx,NY,0.888,1.768,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,1,millennials,MD,0.386,1.851,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,1,millennials,PA,22.316,95.736,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,2,genx,NY,1.008,5.03,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,3,millennials,NC,0.401,2.199,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,3,millennials,NJ,0.525,2.095,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,4,boomers,MD,3.065,7.632,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,4,boomers,NC,7.373,38.653,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,4,boomers,PA,38.122,134.93,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,4,boomers,RI,6.088,15.769,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,4,genx,KY,0.758,4.086,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,4,genx,MD,0.964,4.823,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,4,genx,NC,0.464,1.338,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,4,genx,PA,4.99,16.166,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,4,genx,VA,0.474,1.608,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,4,millennials,DC,0.276,1.324,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,4,millennials,KS,2.568,12.3,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,4,millennials,MA,1.278,3.433,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,4,millennials,NC,0.406,2.23,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,4,millennials,NY,2.893,8.685,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,4,millennials,PA,6.874,24.619,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,low,5,genx,ME,0.34,0.881,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,1,genx,VA,0.254,0.605,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,2,boomers,NY,2.455,13.48,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,2,genx,NC,0.931,5.111,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,2,genx,PA,1.44,3.585,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,2,genx,VA,0.632,2.522,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,2,millennials,VA,4.714,23.856,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,3,boomers,PR,3.854,8.441,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,3,genx,NY,1.149,5.733,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,boomers,CT,7.042,33.025,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,boomers,FL,4.655,17.177,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,boomers,MD,3.829,18.342,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,boomers,NC,12.187,50.811,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,boomers,NY,13.596,37.085,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,boomers,PA,23.64,76.217,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,boomers,VA,18.593,96.572,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,boomers,WV,7.209,30.205,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,genx,CT,2.108,6.324,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,genx,DE,0.578,2.768,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,genx,FL,1.095,2.617,20170719,F1701,P12M
