date_yyyymm,date_rolling_txn_yymm,parentchannel_id,retailer_id,dept_id,majorcat_id,category_id,parentbrand_id,income_bucket,ethnicity_id,age_generation,state_id,item_units,item_dollars,version_data,version_feed,panel_cohort
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,genx,MA,0.405,1.939,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,genx,MD,1.074,3.459,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,genx,ME,0.477,1.901,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,genx,NC,1.275,6.038,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,genx,NJ,1.113,4.194,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,genx,NY,2.959,7.78,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,genx,PA,7.571,29.102,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,genx,RI,0.465,1.396,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,genx,VA,1.032,2.503,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,millennials,GA,0.253,1.467,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,millennials,MD,0.752,3.603,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,millennials,NC,0.749,4.112,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,millennials,NY,0.267,1.334,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,millennials,PA,0.722,3.027,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,millennials,VA,1.418,5.279,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,seniors,TN,3.171,10.749,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,seniors,TX,7.209,39.577,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,4,seniors,WV,6.748,22.537,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,5,boomers,PA,0.271,1.352,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,land_o_lakes,mid,5,genx,PA,0.27,0.673,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,organic_valley,high,4,boomers,PA,3.043,19.901,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,organic_valley,high,4,millennials,MD,0.439,3.071,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,plu_dairy,high,2,genx,MD,3.004,11.084,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,plu_dairy,high,4,genx,PA,0.548,1.584,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,plu_dairy,mid,4,boomers,SC,1.306,0.105,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,private_label,low,4,boomers,VA,1.14,3.328,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,private_label,mid,4,genx,TN,0.352,1.224,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_butter,smart_balance,low,4,boomers,NY,0.501,1.397,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,high,2,genx,MD,1.091,1.735,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,high,2,genx,VA,9.931,9.832,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,high,2,genx,WV,2.677,8.78,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,high,2,millennials,SC,0.933,0.923,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,high,4,boomers,MD,3.043,3.013,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,high,4,boomers,NC,3.707,3.67,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,high,4,boomers,SC,1.913,1.894,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,high,4,boomers,VA,10.334,10.231,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,high,4,genx,IN,2.452,4.88,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,high,4,genx,NC,1.917,1.898,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,high,4,genx,PA,1.304,1.424,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,high,4,genx,SC,0.964,0.954,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,high,4,genx,VA,2.105,2.084,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,high,4,genx,WV,0.503,0.548,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,high,5,genx,NC,0.209,0.206,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,low,2,genx,SC,0.667,0.66,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,low,2,millennials,NC,0.46,0.455,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,low,4,boomers,NC,1.009,0.999,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,low,4,boomers,VA,2.765,2.738,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,low,4,boomers,WV,2.776,2.748,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,low,4,genx,GA,0.374,0.37,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,low,4,genx,NC,3.523,7.338,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,low,4,genx,NY,1.178,4.229,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,low,4,genx,PA,2.452,2.538,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,low,4,genx,VA,4.665,6.317,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,low,4,millennials,MD,4.016,7.148,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,low,4,millennials,NC,1.146,1.926,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,low,4,millennials,VA,1.913,3.43,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,mid,2,genx,CT,1.823,1.823,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,mid,2,genx,MD,0.745,0.738,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,mid,2,genx,PA,1.078,1.175,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,mid,2,genx,SC,2.706,2.679,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,mid,2,millennials,MD,0.975,1.062,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,mid,2,millennials,NC,1.093,1.082,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,mid,2,millennials,VA,0.803,0.795,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,mid,4,boomers,NC,4.064,5.258,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,mid,4,boomers,PA,4.092,4.092,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,mid,4,genx,ME,0.676,0.676,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,mid,4,genx,NC,1.105,1.094,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,mid,4,genx,VA,1.791,1.773,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,mid,4,genx,WV,0.346,0.617,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,mid,4,millennials,MD,0.737,0.73,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,mid,4,millennials,NC,1.154,5.457,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,blue_bonnet,mid,4,millennials,PA,2.878,3.137,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,brummel_n_brown,high,4,boomers,MD,4.472,13.372,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,brummel_n_brown,high,4,boomers,TN,5.167,16.432,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,brummel_n_brown,high,4,millennials,VA,1.086,3.89,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,brummel_n_brown,low,4,boomers,NC,2.02,6.646,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,brummel_n_brown,mid,4,boomers,MD,3.36,10.686,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,brummel_n_brown,mid,4,genx,VT,0.352,1.227,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,challenge,high,4,genx,MI,1.045,3.135,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,earth_balance,high,4,genx,NY,1.011,4.339,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,earth_balance,low,4,genx,NC,0.318,1.27,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,earth_balance,mid,4,boomers,VA,1.077,4.297,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,earth_balance,mid,4,genx,NC,0.427,1.702,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,fleischmanns,high,4,genx,NJ,0.991,2.766,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,fleischmanns,mid,4,boomers,WV,9.009,20.63,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,i_cant_believe_its_not_butter,high,2,boomers,NC,2.608,18.232,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,i_cant_believe_its_not_butter,high,2,genx,NC,1.09,3.26,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,i_cant_believe_its_not_butter,high,2,genx,PA,1.627,4.376,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,i_cant_believe_its_not_butter,high,2,genx,VA,0.719,2.151,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,i_cant_believe_its_not_butter,high,2,millennials,PA,4.826,12.981,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,i_cant_believe_its_not_butter,high,4,boomers,MD,6.187,15.744,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,i_cant_believe_its_not_butter,high,4,boomers,NY,2.357,7.049,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,i_cant_believe_its_not_butter,high,4,boomers,PA,10.362,27.49,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,i_cant_believe_its_not_butter,high,4,genx,KY,1.067,3.061,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,i_cant_believe_its_not_butter,high,4,genx,MD,4.199,11.443,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,i_cant_believe_its_not_butter,high,4,genx,NY,4.585,15.646,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,i_cant_believe_its_not_butter,high,4,genx,PA,8.343,23.488,20170719,F1701,P12M
201704,201605,fmcg,ahold_delhaize,isc_gro_dairy,isc_gro_dai_butter_and_margarine,isc_gro_dai_but_margarine_and_vegetable_oil_spreads,i_cant_believe_its_not_butter,high,4,millennials,CA,1.023,2.843,20170719,F1701,P12M
